Radial distance r (atomic units),Calculated helium wavefunction (probability amplitude)
3.893893893893894,0.002249051474729286
3.898898898898899,0.002223139964343323
3.903903903903904,0.002197494274941679
3.908908908908909,0.0021721120990072615
3.913913913913914,0.002146991143965374
3.918918918918919,0.0021221291321466057
3.923923923923924,0.0020975238007490504
3.928928928928929,0.002073172901799871
3.933933933933934,0.0020490742021162314
3.938938938938939,0.0020252254832655706
3.943943943943944,0.002001624541525291
3.948948948948949,0.0019782691878417963
3.953953953953954,0.0019551572477889594
3.958958958958959,0.0019322865615259842
3.963963963963964,0.0019096549837546897
3.968968968968969,0.0018872603836762227
3.973973973973974,0.0018651006449472154
3.978978978978979,0.0018431736656353858
3.983983983983984,0.0018214773581746117
3.988988988988989,0.0018000096493194597
3.993993993993994,0.0017787684800992004
3.998998998998999,0.0017577518057713246
4.004004004004004,0.0017369575957745394
4.009009009009009,0.0017163838336813004
4.014014014014014,0.0016960285171498419
4.019019019019019,0.0016758896578757435
4.024024024024024,0.0016559652815430433
4.029029029029029,0.001636253427774898
4.034034034034034,0.0016167521500837904
4.039039039039039,0.001597459515821324
4.044044044044044,0.001578373606127581
4.049049049049049,0.0015594925158800741
4.054054054054054,0.001540814353642287
4.059059059059059,0.0015223372416118411
4.064064064064064,0.0015040593155682474
4.069069069069069,0.001485978724820306
4.074074074074074,0.0014680936321531314
4.079079079079079,0.0014504022137748183
4.084084084084084,0.0014329026592627564
4.089089089089089,0.0014155931715096103
4.094094094094094,0.0013984719666689704
4.099099099099099,0.001381537274100672
4.104104104104104,0.0013647873363158067
4.109109109109109,0.001348220408921431
4.114114114114114,0.0013318347605649687
4.119119119119119,0.0013156286728783337
4.124124124124124,0.0012996004404217745
4.129129129129129,0.0012837483706274323
4.134134134134134,0.0012680707837426609
4.1391391391391394,0.0012525660127730596
4.1441441441441444,0.0012372324034252886
4.1491491491491495,0.0012220683140496316
4.1541541541541545,0.001207072115582317
4.1591591591591595,0.0011922421914876441
4.1641641641641645,0.0011775769376998662
4.1691691691691695,0.0011630747625648776
4.1741741741741745,0.0011487340867817027
4.1791791791791795,0.00113455334334379
4.1841841841841845,0.00112053097748012
4.1891891891891895,0.0011066654465961372
4.1941941941941945,0.0010929552202145114
4.1991991991991995,0.0010793987799157373
4.2042042042042045,0.0010659946192785776
4.2092092092092095,0.0010527412438203596
4.2142142142142145,0.001039637170937129
4.2192192192192195,0.0010266809298436666
4.2242242242242245,0.0010138710615133861
4.2292292292292295,0.0010012061186181038
4.2342342342342345,0.0009886846654676984
4.2392392392392395,0.0009763052779496622
4.2442442442442445,0.0009640665434685547
4.2492492492492495,0.0009519670608853621
4.2542542542542545,0.0009400054404567655
4.2592592592592595,0.0009281803037743365
4.2642642642642645,0.0009164902837036512
4.2692692692692695,0.0009049340243233393
4.2742742742742745,0.0008935101808640783
4.2792792792792795,0.0008822174196475147
4.2842842842842845,0.0008710544180251564
4.2892892892892895,0.0008600198643172106
4.2942942942942945,0.0008491124577513819
4.2992992992992995,0.0008383309084016498
4.3043043043043046,0.0008276739371270074
4.3093093093093096,0.0008171402755101928
4.314314314314315,0.000806728665796398
4.31931931931932,0.0007964378608319707
4.324324324324325,0.0007862666240031153
4.32932932932933,0.0007762137291745949
4.334334334334335,0.0007662779606284408
4.33933933933934,0.0007564581130026759
4.344344344344345,0.0007467529912300549
4.34934934934935,0.0007371614104768317
4.354354354354355,0.000727682196081551
4.35935935935936,0.0007183141834938765
4.364364364364365,0.0007090562182134552
4.36936936936937,0.0006999071557288303
4.374374374374375,0.0006908658614563981
4.37937937937938,0.0006819312106794183
4.384384384384385,0.000673102088487085
4.38938938938939,0.0006643773897136571
4.394394394394395,0.000655756018877661
4.3993993993994,0.0006472368901211582
4.404404404404405,0.0006388189271490952
4.40940940940941,0.0006305010631687275
4.414414414414415,0.0006222822408291386
4.41941941941942,0.0006141614121608358
4.424424424424425,0.0006061375385154489
4.42942942942943,0.0005982095905055231
4.434434434434435,0.0005903765479444089
4.43943943943944,0.0005826373997862702
4.444444444444445,0.0005749911440661842
4.44944944944945,0.0005674367878403713
4.454454454454455,0.0005599733471265314
4.45945945945946,0.0005525998468443039
4.464464464464465,0.0005453153207558573
4.46946946946947,0.000538118811406597
4.474474474474475,0.0005310093700660161
4.47947947947948,0.0005239860566686718
4.484484484484485,0.000517047939755308
4.48948948948949,0.0005101940964141139
4.494494494494495,0.0005034236122221354
4.4994994994995,0.000496735581186825
4.504504504504505,0.0004901291056877546
4.50950950950951,0.00048360329641847563
4.514514514514515,0.0004771572723285419
4.51951951951952,0.00047079016056569
4.524524524524525,0.00046450109641818667
4.52952952952953,0.00045828922325734226
4.534534534534535,0.0004521536924801953
4.53953953953954,0.0004460936634523672
4.544544544544545,0.0004401083034510971
4.54954954954955,0.00043419678760844746
4.554554554554555,0.0004283582988547
4.55955955955956,0.00042259202786192746
4.564564564564565,0.00041689717298775704
4.56956956956957,0.0004112729402193161
4.574574574574575,0.00040571854311737595
4.57957957957958,0.0004002332027606828
4.584584584584585,0.00039481614769048916
4.58958958958959,0.0003894666138552796
4.594594594594595,0.000384183844555699
4.5995995995996,0.0003789670903896817
4.604604604604605,0.00037381560919778716
4.60960960960961,0.00036872866600873847
4.614614614614615,0.00036370553298517463
4.61961961961962,0.00035874548936960684
4.624624624624625,0.0003538478214305949
4.62962962962963,0.00034901182240913145
4.634634634634635,0.00034423679246524565
4.63963963963964,0.00033952203862482413
4.644644644644645,0.00033486687472665235
4.64964964964965,0.0003302706213696744
4.654654654654655,0.00032573260586048154
4.65965965965966,0.00032125216216101867
4.664664664664665,0.000316828630836523
4.66966966966967,0.0003124613590036854
4.674674674674675,0.00030814970027904506
4.67967967967968,0.00030389301472761194
4.684684684684685,0.0002996906688117226
4.68968968968969,0.0002955420353401285
4.694694694694695,0.0002914464934173196
4.6996996996997,0.0002874034283930841
4.704704704704705,0.0002834122318123031
4.70970970970971,0.0002794723013649871
4.714714714714715,0.00027558304083654756
4.71971971971972,0.00027174386005831327
4.724724724724725,0.0002679541748582846
4.72972972972973,0.0002642134070121323
4.734734734734735,0.0002605209841944388
4.73973973973974,0.00025687633993018525
4.744744744744745,0.00025327891354648126
4.74974974974975,0.00024972815012454323
4.754754754754755,0.00024622350045191944
4.75975975975976,0.00024276442097496034
4.764764764764765,0.000239350373751541
4.76976976976977,0.0002359808264040296
4.774774774774775,0.00023265525207250758
4.77977977977978,0.00022937312936823927
4.784784784784785,0.0002261339423273941
4.78978978978979,0.00022293718036501685
4.794794794794795,0.00021978233822925633
4.7997997997998,0.00021666891595583933
4.804804804804805,0.00021359641882280373
4.80980980980981,0.0002105643573054815
4.814814814814815,0.00020757224703173778
4.81981981981982,0.00020461960873746285
4.824824824824825,0.00020170596822232018
4.82982982982983,0.00019883085630574766
4.834834834834835,0.0001959938087832156
4.83983983983984,0.00019319436638273962
4.844844844844845,0.00019043207472164988
4.84984984984985,0.00018770648426361434
4.854854854854855,0.00018501715027592074
4.85985985985986,0.00018236363278701257
4.864864864864865,0.00017974549654428245
4.86986986986987,0.00017716231097212112
4.874874874874875,0.00017461365013022413
4.87987987987988,0.0001720990926721528
4.884884884884885,0.00016961822180415356
4.88988988988989,0.0001671706252442331
4.894894894894895,0.00016475589518148852
4.8998998998999,0.00016237362823569602
4.904904904904905,0.00016002342541715354
4.90990990990991,0.00015770489208678052
4.914914914914915,0.00015541763791647296
4.91991991991992,0.00015316127684971494
4.924924924924925,0.0001509354270624431
4.92992992992993,0.00014873971092417066
4.934934934934935,0.00014657375495936108
4.93993993993994,0.00014443718980906064
4.944944944944945,0.00014232965019278304
4.94994994994995,0.00014025077487064827
4.954954954954955,0.0001382002066057761
4.95995995995996,0.00013617759212693182
4.964964964964965,0.00013418258209142508
4.96996996996997,0.00013221483104826177
4.974974974974975,0.0001302739974015474
4.97997997997998,0.00012835974337414174
4.984984984984985,0.0001264717349715658
4.98998998998999,0.0001246096419461583
4.994994994994995,0.000122773137761483
5.0,0.00012096189955698479
